h1,c1,h2,c2,h3,c3,h4,c4,h5,c5,label
R,P,RR,PP,RRR,PPP,RRRR,PPPP,SRRRR,PPPPP,1
R,R,RR,PR,RRR,PPR,RRRR,PPPR,SRRRR,PPPPR,0
R,S,RR,PS,RRR,PPS,RRRR,PPPS,SRRRR,PPPPS,2
R,S,RR,RS,RRR,PRS,RRRR,PPRS,SRRRR,PPPRS,2
R,R,RR,PR,RRR,PPR,SRRR,RPPR,,,0
R,P,RR,PP,RRR,RPP,RRRR,RRPP,SRRRR,PRRPP,2
R,P,RR,PP,RRR,PPP,RRRR,SPPP,SRRRR,PSPPP,1
R,S,RR,PS,RRR,PPS,RRRR,SPPS,SRRRR,PSPPS,0
R,S,RR,PS,RRR,PPS,RRRR,SPPS,SRRRR,PSPPS,0
R,S,RR,SS,RRR,PSS,SRRR,RPSS,,,0
R,S,RR,SS,RRR,PSS,SRRR,RPSS,,,1
R,R,RR,RR,SRR,RRR,,,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,RRPP,,,2
R,R,RR,RR,RRR,PRR,RRRR,PPRR,SRRRR,RPPRR,1
R,R,RR,PR,RRR,RPR,SRRR,RRPR,,,0
R,S,RR,PS,RRR,RPS,SRRR,RRPS,,,0
R,S,RR,SS,RRR,SSS,RRRR,PSSS,SRRRR,RPSSS,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,RRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,RRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,RRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,RRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,RRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,RRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,RRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,RRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,RRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,RRPPP,0
R,R,RR,PR,RRR,PPR,RRRR,RPPR,SRRRR,RRPPR,0
R,P,RR,RP,RRR,PRP,RRRR,RPRP,SRRRR,RRPRP,0
R,R,RR,SR,RRR,PSR,RRRR,RPSR,SRRRR,RRPSR,0
R,R,RR,SR,RRR,RSR,RRRR,RRSR,SRRRR,RRRSR,0
R,S,RR,RS,RRR,RRS,SRRR,RRRS,,,0
R,R,RR,PR,RRR,SPR,RRRR,RSPR,SRRRR,RRSPR,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,RRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,RRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,RRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,RRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,RRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,RRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,RRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,RRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,RRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,RRSRP,0
R,R,RR,RR,RRR,SRR,RRRR,RSRR,SRRRR,RRSRR,0
R,R,RR,RR,RRR,SRR,RRRR,RSRR,SRRRR,RRSRR,0
R,R,RR,RR,RRR,SRR,RRRR,RSRR,SRRRR,RRSRR,0
R,R,RR,RR,RRR,SRR,RRRR,RSRR,SRRRR,RRSRR,0
R,P,RR,SP,RRR,RSP,SRRR,RRSP,,,0
R,R,RR,PR,RRR,PPR,RRRR,SPPR,SRRRR,RSPPR,1
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,2
R,R,RR,SR,RRR,RSR,SRRR,RRSR,,,2
R,P,RR,PP,RRR,RPP,RRRR,SRPP,SRRRR,RSRPP,0
R,R,RR,PR,RRR,RPR,RRRR,SRPR,SRRRR,RSRPR,0
R,S,RR,PS,RRR,RPS,RRRR,SRPS,SRRRR,RSRPS,2
R,P,RR,RP,RRR,SRP,RRRR,SSRP,SRRRR,RSSRP,0
R,P,RR,RP,RRR,SRP,RRRR,SSRP,SRRRR,RSSRP,0
R,P,RR,SP,RRR,SSP,RRRR,SSSP,SRRRR,RSSSP,1
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,0
R,S,RR,RS,SRR,RRS,,,,,1
R,S,RR,RS,SRR,RRS,,,,,2
R,S,RR,RS,SRR,RRS,,,,,2
R,S,RR,RS,SRR,RRS,,,,,2
R,S,RR,RS,SRR,RRS,,,,,2
R,S,RR,RS,SRR,RRS,,,,,2
R,S,RR,RS,SRR,RRS,,,,,2
R,S,RR,RS,SRR,RRS,,,,,2
R,P,RR,PP,RRR,SPP,SRRR,RSPP,,,0
R,P,RR,PP,RRR,SPP,RRRR,PSPP,SRRRR,SPSPP,0
R,P,RR,PP,RRR,SPP,RRRR,PSPP,SRRRR,SPSPP,0
R,P,RR,PP,RRR,SPP,RRRR,PSPP,SRRRR,SPSPP,1
R,S,RR,PS,RRR,SPS,RRRR,PSPS,SRRRR,SPSPS,0
R,P,RR,RP,RRR,SRP,SRRR,RSRP,,,0
R,P,RR,RP,RRR,SRP,SRRR,RSRP,,,0
R,P,RR,RP,RRR,SRP,SRRR,RSRP,,,0
R,P,RR,RP,RRR,SRP,SRRR,RSRP,,,2
R,P,RR,RP,RRR,SRP,SRRR,RSRP,,,2
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,SRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,SRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,SRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,SRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,SRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,SRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,SRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,SRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,SRPPP,0
R,P,RR,PP,RRR,PPP,RRRR,RPPP,SRRRR,SRPPP,1
R,R,RR,PR,RRR,PPR,RRRR,RPPR,SRRRR,SRPPR,0
R,P,RR,RP,RRR,PRP,RRRR,RPRP,SRRRR,SRPRP,0
R,S,RR,RS,RRR,PRS,RRRR,RPRS,SRRRR,SRPRS,0
R,S,RR,RS,RRR,PRS,RRRR,RPRS,SRRRR,SRPRS,0
R,S,RR,RS,RRR,PRS,RRRR,RPRS,SRRRR,SRPRS,0
R,S,RR,RS,RRR,PRS,RRRR,RPRS,SRRRR,SRPRS,0
R,S,RR,RS,RRR,PRS,RRRR,RPRS,SRRRR,SRPRS,0
R,S,RR,RS,RRR,PRS,RRRR,RPRS,SRRRR,SRPRS,0
R,S,RR,RS,RRR,PRS,RRRR,RPRS,SRRRR,SRPRS,0
R,S,RR,RS,RRR,PRS,RRRR,RPRS,SRRRR,SRPRS,0
R,S,RR,RS,RRR,PRS,RRRR,RPRS,SRRRR,SRPRS,2
R,S,RR,RS,RRR,PRS,RRRR,RPRS,SRRRR,SRPRS,2
R,P,RR,SP,RRR,PSP,RRRR,RPSP,SRRRR,SRPSP,0
R,S,RR,RS,RRR,SRS,SRRR,RSRS,,,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,0
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,P,RR,PP,RRR,SPP,RRRR,RSPP,SRRRR,SRSPP,1
R,R,RR,PR,RRR,SPR,RRRR,RSPR,SRRRR,SRSPR,0
R,S,RR,PS,RRR,SPS,RRRR,RSPS,SRRRR,SRSPS,0
R,S,RR,PS,RRR,SPS,RRRR,RSPS,SRRRR,SRSPS,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,SRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,SRSRP,0
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,SRSRP,2
R,P,RR,RP,RRR,SRP,RRRR,RSRP,SRRRR,SRSRP,2
R,S,RR,RS,RRR,SRS,RRRR,RSRS,SRRRR,SRSRS,0
R,P,RR,SP,RRR,SSP,SRRR,RSSP,,,1
R,P,RR,SP,RRR,SSP,SRRR,RSSP,,,1
R,P,RR,PP,RRR,PPP,RRRR,SPPP,SRRRR,SSPPP,0
R,R,RR,PR,RRR,PPR,RRRR,SPPR,SRRRR,SSPPR,0
R,R,RR,PR,RRR,PPR,RRRR,SPPR,SRRRR,SSPPR,0
R,R,RR,PR,RRR,PPR,RRRR,SPPR,SRRRR,SSPPR,2
R,R,RR,SR,RRR,SSR,SRRR,RSSR,,,0
R,R,RR,SR,RRR,SSR,SRRR,RSSR,,,0
R,S,RR,SS,RRR,SSS,SRRR,RSSS,,,0
R,P,RR,SP,SRR,RSP,,,,,0
S,P,RS,PP,RRS,PPP,RRRS,PPPP,SRRRS,PPPPP,2
S,R,RS,SR,RRS,PSR,RRRS,PPSR,SRRRS,PPPSR,1
S,P,RS,RP,RRS,RRP,RRRS,PRRP,SRRRS,PPRRP,1
S,S,RS,PS,RRS,RPS,RRRS,RRPS,SRRRS,PRRPS,1
S,S,RS,PS,RRS,RPS,RRRS,RRPS,SRRRS,PRRPS,1
R,P,RR,SP,RRR,PSP,SRRR,SPSP,,,0
R,P,RR,SP,RRR,PSP,SRRR,SPSP,,,0
R,P,RR,SP,RRR,PSP,SRRR,SPSP,,,0
R,P,RR,SP,RRR,PSP,SRRR,SPSP,,,0
S,P,RS,PP,RRS,PPP,RRRS,SPPP,SRRRS,PSPPP,1
R,R,RR,SR,RRR,PSR,SRRR,SPSR,,,1
R,R,RR,SR,SRR,RSR,,,,,0
R,R,RR,SR,SRR,RSR,,,,,0
R,R,RR,SR,SRR,RSR,,,,,0
R,R,RR,SR,SRR,RSR,,,,,0
R,R,RR,SR,SRR,RSR,,,,,0
R,R,RR,SR,SRR,RSR,,,,,0
R,R,RR,SR,SRR,RSR,,,,,2
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
R,P,RR,PP,RRR,RPP,SRRR,SRPP,,,0
S,S,RS,PS,RRS,PPS,RRRS,PPPS,SRRRS,RPPPS,2
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,0
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,1
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,1
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,1
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,1
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,1
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,1
R,R,RR,PR,RRR,RPR,SRRR,SRPR,,,2
R,S,RR,PS,RRR,RPS,SRRR,SRPS,,,0
R,P,RR,RP,RRR,RRP,SRRR,SRRP,,,2
S,P,RS,PP,RRS,PPP,RRRS,RPPP,SRRRS,RRPPP,0
S,P,RS,RP,RRS,SRP,RRRS,RSRP,SRRRS,RRSRP,2
S,R,RS,RR,RRS,SRR,RRRS,RSRR,SRRRS,RRSRR,2
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,P,RR,SP,RRR,RSP,SRRR,SRSP,,,0
R,R,RR,SR,RRR,RSR,SRRR,SRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,SRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,SRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,SRSR,,,0
R,R,RR,SR,RRR,RSR,SRRR,SRSR,,,0
S,P,RS,PP,RRS,RPP,RRRS,SRPP,SRRRS,RSRPP,0
S,S,RS,PS,RRS,RPS,RRRS,SRPS,SRRRS,RSRPS,1
R,S,RR,SS,SRR,RSS,,,,,0
R,S,RR,SS,SRR,RSS,,,,,0
R,S,RR,SS,SRR,RSS,,,,,0
R,S,RR,SS,SRR,RSS,,,,,0
R,S,RR,SS,SRR,RSS,,,,,0
R,S,RR,SS,SRR,RSS,,,,,2
R,P,RR,PP,RRR,SPP,SRRR,SSPP,,,0
R,P,RR,PP,RRR,SPP,SRRR,SSPP,,,0
R,P,RR,PP,RRR,SPP,SRRR,SSPP,,,0
R,P,RR,PP,RRR,SPP,SRRR,SSPP,,,0
R,P,RR,PP,RRR,SPP,SRRR,SSPP,,,2
S,S,RS,RS,RRS,PRS,RRRS,RPRS,SRRRS,SRPRS,1
S,P,RS,PP,RRS,RPP,RRRS,RRPP,SRRRS,SRRPP,1
S,P,RS,PP,RRS,PPP,RRRS,SPPP,SRRRS,SSPPP,2
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,0
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,1
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
R,S,SR,RS,,,,,,,2
S,P,RS,PP,RRS,PPP,SRRS,PPPP,,,0
S,P,RS,SP,RRS,PSP,SRRS,PPSP,,,0
P,P,SP,RP,RSP,PRP,RRSP,SPRP,SRRSP,PSPRP,2
S,P,RS,RP,RRS,RRP,SRRS,PRRP,,,0
S,P,RS,RP,RRS,RRP,SRRS,PRRP,,,0
P,R,SP,PR,RSP,PPR,RRSP,RPPR,SRRSP,RRPPR,0
P,S,SP,SS,RSP,PSS,RRSP,RPSS,SRRSP,RRPSS,1
P,P,SP,PP,RSP,SPP,RRSP,RSPP,SRRSP,RRSPP,1
P,R,SP,RR,RSP,SRR,RRSP,RSRR,SRRSP,RRSRR,1
P,P,SP,SP,RSP,SSP,RRSP,RSSP,SRRSP,RRSSP,1
P,S,SP,SS,RSP,SSS,RRSP,RSSS,SRRSP,RRSSS,2
S,R,RS,SR,RRS,RSR,SRRS,PRSR,,,0
P,P,SP,PP,RSP,RPP,RRSP,SRPP,SRRSP,RSRPP,1
P,S,SP,PS,RSP,SPS,RRSP,SSPS,SRRSP,RSSPS,1
R,S,RR,PS,SRR,SPS,,,,,0
R,S,RR,PS,SRR,SPS,,,,,0
R,S,RR,PS,SRR,SPS,,,,,0
R,S,RR,PS,SRR,SPS,,,,,0
R,S,RR,PS,SRR,SPS,,,,,0
